,anio,municipio_nombre,municipio_id,sexo,intervalo_peso,nacidos_cantidad,centroide_lat,centroide_lon
4905,2016,Tigre,06805,Masculino,2000-2499,158,-34.3815893993371,-58.599453988125
4906,2016,Tigre,06805,Masculino,2500-2999,514,-34.3815893993371,-58.599453988125
4907,2016,Tigre,06805,Masculino,3000-3499,1372,-34.3815893993371,-58.599453988125
4908,2016,Tigre,06805,Masculino,3500 y más,1419,-34.3815893993371,-58.599453988125
4909,2016,Tigre,06805,Masculino,500-999,15,-34.3815893993371,-58.599453988125
4910,2016,Tigre,06805,Masculino,Ignorado,53,-34.3815893993371,-58.599453988125
4911,2016,Tordillo,06812,Masculino,1500-1999,1,-36.3908002975692,-57.2746828656255
4912,2016,Tordillo,06812,Masculino,2500-2999,4,-36.3908002975692,-57.2746828656255
4913,2016,Tordillo,06812,Masculino,3000-3499,11,-36.3908002975692,-57.2746828656255
4914,2016,Tordillo,06812,Masculino,3500 y más,9,-36.3908002975692,-57.2746828656255
4915,2016,Tordillo,06812,Masculino,Ignorado,1,-36.3908002975692,-57.2746828656255
4916,2016,Tornquist,06819,Masculino,1500-1999,2,-38.255785801668,-62.2904249803924
4917,2016,Tornquist,06819,Masculino,2000-2499,1,-38.255785801668,-62.2904249803924
4918,2016,Tornquist,06819,Masculino,2500-2999,15,-38.255785801668,-62.2904249803924
4919,2016,Tornquist,06819,Masculino,3000-3499,39,-38.255785801668,-62.2904249803924
4920,2016,Tornquist,06819,Masculino,3500 y más,31,-38.255785801668,-62.2904249803924
4921,2016,Tornquist,06819,Masculino,500-999,1,-38.255785801668,-62.2904249803924
4922,2016,Tornquist,06819,Masculino,Ignorado,1,-38.255785801668,-62.2904249803924
4923,2016,Trenque Lauquen,06826,Masculino,1000-1499,5,-36.0564352739976,-62.6346332497416
4924,2016,Trenque Lauquen,06826,Masculino,1500-1999,5,-36.0564352739976,-62.6346332497416
4925,2016,Trenque Lauquen,06826,Masculino,2000-2499,16,-36.0564352739976,-62.6346332497416
4926,2016,Trenque Lauquen,06826,Masculino,2500-2999,74,-36.0564352739976,-62.6346332497416
4927,2016,Trenque Lauquen,06826,Masculino,3000-3499,165,-36.0564352739976,-62.6346332497416
4928,2016,Trenque Lauquen,06826,Masculino,3500 y más,146,-36.0564352739976,-62.6346332497416
4929,2016,Trenque Lauquen,06826,Masculino,500-999,1,-36.0564352739976,-62.6346332497416
4930,2016,Trenque Lauquen,06826,Masculino,Ignorado,2,-36.0564352739976,-62.6346332497416
4931,2016,Tres Arroyos,06833,Masculino,1000-1499,2,-38.5116665533312,-60.2376664741026
4932,2016,Tres Arroyos,06833,Masculino,1500-1999,7,-38.5116665533312,-60.2376664741026
4933,2016,Tres Arroyos,06833,Masculino,2000-2499,24,-38.5116665533312,-60.2376664741026
4934,2016,Tres Arroyos,06833,Masculino,2500-2999,78,-38.5116665533312,-60.2376664741026
4935,2016,Tres Arroyos,06833,Masculino,3000-3499,179,-38.5116665533312,-60.2376664741026
4936,2016,Tres Arroyos,06833,Masculino,3500 y más,154,-38.5116665533312,-60.2376664741026
4937,2016,Tres Arroyos,06833,Masculino,Ignorado,8,-38.5116665533312,-60.2376664741026
4938,2016,Tres De Febrero,06840,Masculino,1000-1499,16,-34.5959797363173,-58.5790926022539
4939,2016,Tres De Febrero,06840,Masculino,1500-1999,39,-34.5959797363173,-58.5790926022539
4940,2016,Tres De Febrero,06840,Masculino,2000-2499,112,-34.5959797363173,-58.5790926022539
4941,2016,Tres De Febrero,06840,Masculino,2500-2999,398,-34.5959797363173,-58.5790926022539
4942,2016,Tres De Febrero,06840,Masculino,3000-3499,920,-34.5959797363173,-58.5790926022539
4943,2016,Tres De Febrero,06840,Masculino,3500 y más,965,-34.5959797363173,-58.5790926022539
4944,2016,Tres De Febrero,06840,Masculino,500-999,8,-34.5959797363173,-58.5790926022539
4945,2016,Tres De Febrero,06840,Masculino,Ignorado,37,-34.5959797363173,-58.5790926022539
4946,2016,Tres De Febrero,06840,Masculino,Menor a 500,1,-34.5959797363173,-58.5790926022539
4947,2016,Tres Lomas,06847,Masculino,2000-2499,4,-36.4973152716526,-62.8634418902354
4948,2016,Tres Lomas,06847,Masculino,2500-2999,12,-36.4973152716526,-62.8634418902354
4949,2016,Tres Lomas,06847,Masculino,3000-3499,20,-36.4973152716526,-62.8634418902354
4950,2016,Tres Lomas,06847,Masculino,3500 y más,10,-36.4973152716526,-62.8634418902354
4951,2016,Vicente López,06861,Masculino,1000-1499,10,-34.52651318083,-58.504469589773
4952,2016,Vicente López,06861,Masculino,1500-1999,19,-34.52651318083,-58.504469589773
4953,2016,Vicente López,06861,Masculino,2000-2499,74,-34.52651318083,-58.504469589773
4954,2016,Vicente López,06861,Masculino,2500-2999,245,-34.52651318083,-58.504469589773
4955,2016,Vicente López,06861,Masculino,3000-3499,645,-34.52651318083,-58.504469589773
4956,2016,Vicente López,06861,Masculino,3500 y más,634,-34.52651318083,-58.504469589773
4957,2016,Vicente López,06861,Masculino,500-999,6,-34.52651318083,-58.504469589773
4958,2016,Vicente López,06861,Masculino,Ignorado,24,-34.52651318083,-58.504469589773
4959,2016,Villa Gesell,06868,Masculino,1000-1499,5,-37.3705193836346,-57.0658445952167
4960,2016,Villa Gesell,06868,Masculino,1500-1999,6,-37.3705193836346,-57.0658445952167
4961,2016,Villa Gesell,06868,Masculino,2000-2499,13,-37.3705193836346,-57.0658445952167
4962,2016,Villa Gesell,06868,Masculino,2500-2999,49,-37.3705193836346,-57.0658445952167
4963,2016,Villa Gesell,06868,Masculino,3000-3499,112,-37.3705193836346,-57.0658445952167
4964,2016,Villa Gesell,06868,Masculino,3500 y más,125,-37.3705193836346,-57.0658445952167
4965,2016,Villa Gesell,06868,Masculino,Ignorado,2,-37.3705193836346,-57.0658445952167
4966,2016,Villarino,06875,Masculino,1000-1499,2,-39.1296648457138,-62.7268024308416
4967,2016,Villarino,06875,Masculino,1500-1999,4,-39.1296648457138,-62.7268024308416
4968,2016,Villarino,06875,Masculino,2000-2499,8,-39.1296648457138,-62.7268024308416
4969,2016,Villarino,06875,Masculino,2500-2999,39,-39.1296648457138,-62.7268024308416
4970,2016,Villarino,06875,Masculino,3000-3499,90,-39.1296648457138,-62.7268024308416
4971,2016,Villarino,06875,Masculino,3500 y más,131,-39.1296648457138,-62.7268024308416
4972,2016,Villarino,06875,Masculino,Ignorado,1,-39.1296648457138,-62.7268024308416
4973,2016,Zárate,06882,Masculino,1000-1499,9,-33.997140182023,-59.128470961009
4974,2016,Zárate,06882,Masculino,1500-1999,19,-33.997140182023,-59.128470961009
4975,2016,Zárate,06882,Masculino,2000-2499,46,-33.997140182023,-59.128470961009
4976,2016,Zárate,06882,Masculino,2500-2999,195,-33.997140182023,-59.128470961009
4977,2016,Zárate,06882,Masculino,3000-3499,465,-33.997140182023,-59.128470961009
4978,2016,Zárate,06882,Masculino,3500 y más,353,-33.997140182023,-59.128470961009
4979,2016,Zárate,06882,Masculino,500-999,7,-33.997140182023,-59.128470961009
4980,2016,Zárate,06882,Masculino,Ignorado,13,-33.997140182023,-59.128470961009
4981,2016,25 De Mayo,06854,Femenino,1000-1499,2,-35.5265113228112,-60.2301576569223
4982,2016,25 De Mayo,06854,Femenino,2000-2499,8,-35.5265113228112,-60.2301576569223
4983,2016,25 De Mayo,06854,Femenino,2500-2999,39,-35.5265113228112,-60.2301576569223
4984,2016,25 De Mayo,06854,Femenino,3000-3499,110,-35.5265113228112,-60.2301576569223
4985,2016,25 De Mayo,06854,Femenino,3500 y más,79,-35.5265113228112,-60.2301576569223
4986,2016,25 De Mayo,06854,Femenino,Ignorado,1,-35.5265113228112,-60.2301576569223
4987,2016,Adolfo Alsina,06007,Femenino,1000-1499,1,-37.1963375143524,-63.0560058448787
4988,2016,Adolfo Alsina,06007,Femenino,1500-1999,3,-37.1963375143524,-63.0560058448787
4989,2016,Adolfo Alsina,06007,Femenino,2000-2499,5,-37.1963375143524,-63.0560058448787
4990,2016,Adolfo Alsina,06007,Femenino,2500-2999,26,-37.1963375143524,-63.0560058448787
4991,2016,Adolfo Alsina,06007,Femenino,3000-3499,48,-37.1963375143524,-63.0560058448787
4992,2016,Adolfo Alsina,06007,Femenino,3500 y más,27,-37.1963375143524,-63.0560058448787
4993,2016,Adolfo Alsina,06007,Femenino,Ignorado,2,-37.1963375143524,-63.0560058448787
4994,2016,Adolfo Gonzales Chaves,06014,Femenino,1500-1999,1,-37.9642254145303,-60.2490776485677
4995,2016,Adolfo Gonzales Chaves,06014,Femenino,2000-2499,5,-37.9642254145303,-60.2490776485677
4996,2016,Adolfo Gonzales Chaves,06014,Femenino,2500-2999,13,-37.9642254145303,-60.2490776485677
4997,2016,Adolfo Gonzales Chaves,06014,Femenino,3000-3499,43,-37.9642254145303,-60.2490776485677
4998,2016,Adolfo Gonzales Chaves,06014,Femenino,3500 y más,19,-37.9642254145303,-60.2490776485677
4999,2016,Adolfo Gonzales Chaves,06014,Femenino,Ignorado,2,-37.9642254145303,-60.2490776485677
5000,2016,Alberti,06021,Femenino,1000-1499,1,-35.0363817959326,-60.2828693081193
5001,2016,Alberti,06021,Femenino,2000-2499,3,-35.0363817959326,-60.2828693081193
5002,2016,Alberti,06021,Femenino,2500-2999,21,-35.0363817959326,-60.2828693081193
5003,2016,Alberti,06021,Femenino,3000-3499,28,-35.0363817959326,-60.2828693081193
5004,2016,Alberti,06021,Femenino,3500 y más,21,-35.0363817959326,-60.2828693081193
5005,2016,Almirante Brown,06028,Femenino,1000-1499,34,-34.8355700988623,-58.3673978494737
5006,2016,Almirante Brown,06028,Femenino,1500-1999,67,-34.8355700988623,-58.3673978494737
5007,2016,Almirante Brown,06028,Femenino,2000-2499,201,-34.8355700988623,-58.3673978494737
5008,2016,Almirante Brown,06028,Femenino,2500-2999,865,-34.8355700988623,-58.3673978494737
5009,2016,Almirante Brown,06028,Femenino,3000-3499,1886,-34.8355700988623,-58.3673978494737
5010,2016,Almirante Brown,06028,Femenino,3500 y más,1421,-34.8355700988623,-58.3673978494737
5011,2016,Almirante Brown,06028,Femenino,500-999,26,-34.8355700988623,-58.3673978494737
5012,2016,Almirante Brown,06028,Femenino,Ignorado,65,-34.8355700988623,-58.3673978494737
5013,2016,Almirante Brown,06028,Femenino,Menor a 500,2,-34.8355700988623,-58.3673978494737
5014,2016,Arrecifes,06077,Femenino,1500-1999,1,-34.0113151746224,-60.0627625274553
5015,2016,Arrecifes,06077,Femenino,2000-2499,17,-34.0113151746224,-60.0627625274553
5016,2016,Arrecifes,06077,Femenino,2500-2999,58,-34.0113151746224,-60.0627625274553
5017,2016,Arrecifes,06077,Femenino,3000-3499,100,-34.0113151746224,-60.0627625274553
5018,2016,Arrecifes,06077,Femenino,3500 y más,49,-34.0113151746224,-60.0627625274553
5019,2016,Arrecifes,06077,Femenino,Ignorado,3,-34.0113151746224,-60.0627625274553
5020,2016,Avellaneda,06035,Femenino,1000-1499,22,-34.6782056572109,-58.3411168921278
5021,2016,Avellaneda,06035,Femenino,1500-1999,39,-34.6782056572109,-58.3411168921278
5022,2016,Avellaneda,06035,Femenino,2000-2499,157,-34.6782056572109,-58.3411168921278
5023,2016,Avellaneda,06035,Femenino,2500-2999,545,-34.6782056572109,-58.3411168921278
5024,2016,Avellaneda,06035,Femenino,3000-3499,1045,-34.6782056572109,-58.3411168921278
5025,2016,Avellaneda,06035,Femenino,3500 y más,738,-34.6782056572109,-58.3411168921278
5026,2016,Avellaneda,06035,Femenino,500-999,12,-34.6782056572109,-58.3411168921278
5027,2016,Avellaneda,06035,Femenino,Ignorado,49,-34.6782056572109,-58.3411168921278
5028,2016,Ayacucho,06042,Femenino,1000-1499,3,-37.0347821697162,-58.4425813265357
5029,2016,Ayacucho,06042,Femenino,1500-1999,2,-37.0347821697162,-58.4425813265357
5030,2016,Ayacucho,06042,Femenino,2000-2499,8,-37.0347821697162,-58.4425813265357
5031,2016,Ayacucho,06042,Femenino,2500-2999,42,-37.0347821697162,-58.4425813265357
5032,2016,Ayacucho,06042,Femenino,3000-3499,71,-37.0347821697162,-58.4425813265357
5033,2016,Ayacucho,06042,Femenino,3500 y más,38,-37.0347821697162,-58.4425813265357
5034,2016,Ayacucho,06042,Femenino,500-999,2,-37.0347821697162,-58.4425813265357
5035,2016,Azul,06049,Femenino,1000-1499,3,-36.7857719233293,-59.69665215894
5036,2016,Azul,06049,Femenino,1500-1999,3,-36.7857719233293,-59.69665215894
5037,2016,Azul,06049,Femenino,2000-2499,24,-36.7857719233293,-59.69665215894
5038,2016,Azul,06049,Femenino,2500-2999,71,-36.7857719233293,-59.69665215894
5039,2016,Azul,06049,Femenino,3000-3499,197,-36.7857719233293,-59.69665215894
5040,2016,Azul,06049,Femenino,3500 y más,171,-36.7857719233293,-59.69665215894
5041,2016,Azul,06049,Femenino,500-999,1,-36.7857719233293,-59.69665215894
5042,2016,Azul,06049,Femenino,Ignorado,4,-36.7857719233293,-59.69665215894
5043,2016,Bahía Blanca,06056,Femenino,1000-1499,22,-38.5808546732895,-62.1656895327094
5044,2016,Bahía Blanca,06056,Femenino,1500-1999,49,-38.5808546732895,-62.1656895327094
5045,2016,Bahía Blanca,06056,Femenino,2000-2499,107,-38.5808546732895,-62.1656895327094
5046,2016,Bahía Blanca,06056,Femenino,2500-2999,438,-38.5808546732895,-62.1656895327094
5047,2016,Bahía Blanca,06056,Femenino,3000-3499,934,-38.5808546732895,-62.1656895327094
5048,2016,Bahía Blanca,06056,Femenino,3500 y más,684,-38.5808546732895,-62.1656895327094
5049,2016,Bahía Blanca,06056,Femenino,500-999,10,-38.5808546732895,-62.1656895327094
5050,2016,Bahía Blanca,06056,Femenino,Ignorado,23,-38.5808546732895,-62.1656895327094
5051,2016,Bahía Blanca,06056,Femenino,Menor a 500,1,-38.5808546732895,-62.1656895327094
5052,2016,Balcarce,06063,Femenino,1000-1499,2,-37.7142728192546,-58.2720776956148
5053,2016,Balcarce,06063,Femenino,1500-1999,7,-37.7142728192546,-58.2720776956148
5054,2016,Balcarce,06063,Femenino,2000-2499,21,-37.7142728192546,-58.2720776956148
5055,2016,Balcarce,06063,Femenino,2500-2999,80,-37.7142728192546,-58.2720776956148
5056,2016,Balcarce,06063,Femenino,3000-3499,150,-37.7142728192546,-58.2720776956148
5057,2016,Balcarce,06063,Femenino,3500 y más,99,-37.7142728192546,-58.2720776956148
5058,2016,Baradero,06070,Femenino,1000-1499,1,-33.9321914567436,-59.4929504876902
5059,2016,Baradero,06070,Femenino,1500-1999,5,-33.9321914567436,-59.4929504876902
5060,2016,Baradero,06070,Femenino,2000-2499,15,-33.9321914567436,-59.4929504876902
5061,2016,Baradero,06070,Femenino,2500-2999,53,-33.9321914567436,-59.4929504876902
5062,2016,Baradero,06070,Femenino,3000-3499,117,-33.9321914567436,-59.4929504876902
5063,2016,Baradero,06070,Femenino,3500 y más,62,-33.9321914567436,-59.4929504876902
5064,2016,Baradero,06070,Femenino,Ignorado,2,-33.9321914567436,-59.4929504876902
5065,2016,Benito Juárez,06084,Femenino,1500-1999,2,-37.585278315595,-59.8883008698795
5066,2016,Benito Juárez,06084,Femenino,2000-2499,11,-37.585278315595,-59.8883008698795
5067,2016,Benito Juárez,06084,Femenino,2500-2999,25,-37.585278315595,-59.8883008698795
5068,2016,Benito Juárez,06084,Femenino,3000-3499,69,-37.585278315595,-59.8883008698795
5069,2016,Benito Juárez,06084,Femenino,3500 y más,52,-37.585278315595,-59.8883008698795
5070,2016,Berazategui,06091,Femenino,1000-1499,24,-34.8179736855799,-58.1552626919147
5071,2016,Berazategui,06091,Femenino,1500-1999,48,-34.8179736855799,-58.1552626919147
5072,2016,Berazategui,06091,Femenino,2000-2499,127,-34.8179736855799,-58.1552626919147
5073,2016,Berazategui,06091,Femenino,2500-2999,505,-34.8179736855799,-58.1552626919147
5074,2016,Berazategui,06091,Femenino,3000-3499,1071,-34.8179736855799,-58.1552626919147
5075,2016,Berazategui,06091,Femenino,3500 y más,855,-34.8179736855799,-58.1552626919147
5076,2016,Berazategui,06091,Femenino,500-999,11,-34.8179736855799,-58.1552626919147
5077,2016,Berazategui,06091,Femenino,Ignorado,46,-34.8179736855799,-58.1552626919147
5078,2016,Berazategui,06091,Femenino,Menor a 500,1,-34.8179736855799,-58.1552626919147
5079,2016,Berisso,06098,Femenino,1500-1999,14,-34.9094634802474,-57.8283887071809
5080,2016,Berisso,06098,Femenino,2000-2499,29,-34.9094634802474,-57.8283887071809
5081,2016,Berisso,06098,Femenino,2500-2999,162,-34.9094634802474,-57.8283887071809
5082,2016,Berisso,06098,Femenino,3000-3499,290,-34.9094634802474,-57.8283887071809
5083,2016,Berisso,06098,Femenino,3500 y más,189,-34.9094634802474,-57.8283887071809
5084,2016,Berisso,06098,Femenino,500-999,2,-34.9094634802474,-57.8283887071809
5085,2016,Berisso,06098,Femenino,Ignorado,24,-34.9094634802474,-57.8283887071809
5086,2016,Berisso,06098,Femenino,Menor a 500,1,-34.9094634802474,-57.8283887071809
5087,2016,Bolívar,06105,Femenino,1000-1499,1,-36.2982217499893,-61.1496836148108
5088,2016,Bolívar,06105,Femenino,1500-1999,8,-36.2982217499893,-61.1496836148108
5089,2016,Bolívar,06105,Femenino,2000-2499,22,-36.2982217499893,-61.1496836148108
5090,2016,Bolívar,06105,Femenino,2500-2999,55,-36.2982217499893,-61.1496836148108
5091,2016,Bolívar,06105,Femenino,3000-3499,98,-36.2982217499893,-61.1496836148108
5092,2016,Bolívar,06105,Femenino,3500 y más,53,-36.2982217499893,-61.1496836148108
5093,2016,Bolívar,06105,Femenino,Ignorado,2,-36.2982217499893,-61.1496836148108
5094,2016,Bragado,06112,Femenino,1000-1499,6,-35.0610928531071,-60.6042295511118
5095,2016,Bragado,06112,Femenino,1500-1999,5,-35.0610928531071,-60.6042295511118
5096,2016,Bragado,06112,Femenino,2000-2499,13,-35.0610928531071,-60.6042295511118
5097,2016,Bragado,06112,Femenino,2500-2999,47,-35.0610928531071,-60.6042295511118
5098,2016,Bragado,06112,Femenino,3000-3499,132,-35.0610928531071,-60.6042295511118
5099,2016,Bragado,06112,Femenino,3500 y más,66,-35.0610928531071,-60.6042295511118
5100,2016,Bragado,06112,Femenino,500-999,3,-35.0610928531071,-60.6042295511118
5101,2016,Bragado,06112,Femenino,Ignorado,3,-35.0610928531071,-60.6042295511118
5102,2016,Brandsen,06119,Femenino,1000-1499,2,-35.2221104711751,-58.1760719473086
5103,2016,Brandsen,06119,Femenino,1500-1999,1,-35.2221104711751,-58.1760719473086
5104,2016,Brandsen,06119,Femenino,2000-2499,15,-35.2221104711751,-58.1760719473086
5105,2016,Brandsen,06119,Femenino,2500-2999,41,-35.2221104711751,-58.1760719473086
5106,2016,Brandsen,06119,Femenino,3000-3499,120,-35.2221104711751,-58.1760719473086
5107,2016,Brandsen,06119,Femenino,3500 y más,88,-35.2221104711751,-58.1760719473086
5108,2016,Brandsen,06119,Femenino,500-999,1,-35.2221104711751,-58.1760719473086
5109,2016,Brandsen,06119,Femenino,Ignorado,5,-35.2221104711751,-58.1760719473086
5110,2016,Coronel De Marina Leonardo Rosales,06182,Femenino,1000-1499,1,-38.8488346485235,-61.8360446581448
5111,2016,Coronel De Marina Leonardo Rosales,06182,Femenino,1500-1999,2,-38.8488346485235,-61.8360446581448
5112,2016,Coronel De Marina Leonardo Rosales,06182,Femenino,2000-2499,22,-38.8488346485235,-61.8360446581448
5113,2016,Coronel De Marina Leonardo Rosales,06182,Femenino,2500-2999,80,-38.8488346485235,-61.8360446581448
5114,2016,Coronel De Marina Leonardo Rosales,06182,Femenino,3000-3499,217,-38.8488346485235,-61.8360446581448
5115,2016,Coronel De Marina Leonardo Rosales,06182,Femenino,3500 y más,131,-38.8488346485235,-61.8360446581448
5116,2016,Coronel De Marina Leonardo Rosales,06182,Femenino,500-999,2,-38.8488346485235,-61.8360446581448
5117,2016,Coronel De Marina Leonardo Rosales,06182,Femenino,Ignorado,5,-38.8488346485235,-61.8360446581448
5118,2016,Coronel De Marina Leonardo Rosales,06182,Femenino,Menor a 500,1,-38.8488346485235,-61.8360446581448
5119,2016,Campana,06126,Femenino,1000-1499,4,-34.1381957287912,-58.8830222693034
5120,2016,Campana,06126,Femenino,1500-1999,15,-34.1381957287912,-58.8830222693034
5121,2016,Campana,06126,Femenino,2000-2499,41,-34.1381957287912,-58.8830222693034
5122,2016,Campana,06126,Femenino,2500-2999,184,-34.1381957287912,-58.8830222693034
5123,2016,Campana,06126,Femenino,3000-3499,344,-34.1381957287912,-58.8830222693034
5124,2016,Campana,06126,Femenino,3500 y más,251,-34.1381957287912,-58.8830222693034
5125,2016,Campana,06126,Femenino,500-999,3,-34.1381957287912,-58.8830222693034
5126,2016,Campana,06126,Femenino,Ignorado,2,-34.1381957287912,-58.8830222693034
5127,2016,Campana,06126,Femenino,Menor a 500,1,-34.1381957287912,-58.8830222693034
5128,2016,Cañuelas,06134,Femenino,1000-1499,1,-35.1450252367714,-58.6907790273655
5129,2016,Cañuelas,06134,Femenino,1500-1999,2,-35.1450252367714,-58.6907790273655
5130,2016,Cañuelas,06134,Femenino,2000-2499,30,-35.1450252367714,-58.6907790273655
5131,2016,Cañuelas,06134,Femenino,2500-2999,88,-35.1450252367714,-58.6907790273655
5132,2016,Cañuelas,06134,Femenino,3000-3499,239,-35.1450252367714,-58.6907790273655
5133,2016,Cañuelas,06134,Femenino,3500 y más,155,-35.1450252367714,-58.6907790273655
5134,2016,Cañuelas,06134,Femenino,Ignorado,10,-35.1450252367714,-58.6907790273655
5135,2016,Capitán Sarmiento,06140,Femenino,1000-1499,1,-34.1497065018665,-59.8548037960898
5136,2016,Capitán Sarmiento,06140,Femenino,1500-1999,3,-34.1497065018665,-59.8548037960898
5137,2016,Capitán Sarmiento,06140,Femenino,2000-2499,6,-34.1497065018665,-59.8548037960898
5138,2016,Capitán Sarmiento,06140,Femenino,2500-2999,22,-34.1497065018665,-59.8548037960898
5139,2016,Capitán Sarmiento,06140,Femenino,3000-3499,59,-34.1497065018665,-59.8548037960898
5140,2016,Capitán Sarmiento,06140,Femenino,3500 y más,34,-34.1497065018665,-59.8548037960898
5141,2016,Capitán Sarmiento,06140,Femenino,500-999,1,-34.1497065018665,-59.8548037960898
5142,2016,Capitán Sarmiento,06140,Femenino,Ignorado,4,-34.1497065018665,-59.8548037960898
5143,2016,Capitán Sarmiento,06140,Femenino,Menor a 500,1,-34.1497065018665,-59.8548037960898
5144,2016,Carlos Casares,06147,Femenino,1000-1499,1,-35.7496551260772,-61.3737522686863
5145,2016,Carlos Casares,06147,Femenino,1500-1999,2,-35.7496551260772,-61.3737522686863
5146,2016,Carlos Casares,06147,Femenino,2000-2499,4,-35.7496551260772,-61.3737522686863
5147,2016,Carlos Casares,06147,Femenino,2500-2999,42,-35.7496551260772,-61.3737522686863
5148,2016,Carlos Casares,06147,Femenino,3000-3499,67,-35.7496551260772,-61.3737522686863
5149,2016,Carlos Casares,06147,Femenino,3500 y más,45,-35.7496551260772,-61.3737522686863
5150,2016,Carlos Casares,06147,Femenino,Ignorado,1,-35.7496551260772,-61.3737522686863
5151,2016,Carlos Tejedor,06154,Femenino,2000-2499,4,-35.379488920773,-62.4295611893429
5152,2016,Carlos Tejedor,06154,Femenino,2500-2999,28,-35.379488920773,-62.4295611893429
5153,2016,Carlos Tejedor,06154,Femenino,3000-3499,26,-35.379488920773,-62.4295611893429
5154,2016,Carlos Tejedor,06154,Femenino,3500 y más,20,-35.379488920773,-62.4295611893429
5155,2016,Carlos Tejedor,06154,Femenino,Ignorado,1,-35.379488920773,-62.4295611893429
5156,2016,Carmen De Areco,06161,Femenino,1500-1999,1,-34.4067983092213,-59.8842434040917
5157,2016,Carmen De Areco,06161,Femenino,2000-2499,5,-34.4067983092213,-59.8842434040917
5158,2016,Carmen De Areco,06161,Femenino,2500-2999,15,-34.4067983092213,-59.8842434040917
5159,2016,Carmen De Areco,06161,Femenino,3000-3499,42,-34.4067983092213,-59.8842434040917
5160,2016,Carmen De Areco,06161,Femenino,3500 y más,32,-34.4067983092213,-59.8842434040917
5161,2016,Carmen De Areco,06161,Femenino,500-999,3,-34.4067983092213,-59.8842434040917
5162,2016,Carmen De Areco,06161,Femenino,Ignorado,2,-34.4067983092213,-59.8842434040917
5163,2016,Carmen De Areco,06161,Femenino,Menor a 500,1,-34.4067983092213,-59.8842434040917
5164,2016,Castelli,06168,Femenino,1500-1999,1,-36.0416694003038,-57.6570625693146
5165,2016,Castelli,06168,Femenino,2000-2499,4,-36.0416694003038,-57.6570625693146
5166,2016,Castelli,06168,Femenino,2500-2999,22,-36.0416694003038,-57.6570625693146
5167,2016,Castelli,06168,Femenino,3000-3499,32,-36.0416694003038,-57.6570625693146
5168,2016,Castelli,06168,Femenino,3500 y más,14,-36.0416694003038,-57.6570625693146
5169,2016,Castelli,06168,Femenino,Ignorado,1,-36.0416694003038,-57.6570625693146
5170,2016,Chacabuco,06210,Femenino,1000-1499,3,-34.6184039263126,-60.3539279007252
5171,2016,Chacabuco,06210,Femenino,1500-1999,4,-34.6184039263126,-60.3539279007252
5172,2016,Chacabuco,06210,Femenino,2000-2499,24,-34.6184039263126,-60.3539279007252
5173,2016,Chacabuco,06210,Femenino,2500-2999,70,-34.6184039263126,-60.3539279007252
5174,2016,Chacabuco,06210,Femenino,3000-3499,124,-34.6184039263126,-60.3539279007252
5175,2016,Chacabuco,06210,Femenino,3500 y más,78,-34.6184039263126,-60.3539279007252
5176,2016,Chacabuco,06210,Femenino,500-999,1,-34.6184039263126,-60.3539279007252
5177,2016,Chacabuco,06210,Femenino,Ignorado,2,-34.6184039263126,-60.3539279007252
5178,2016,Chacabuco,06210,Femenino,Menor a 500,1,-34.6184039263126,-60.3539279007252
5179,2016,Chascomús,06218,Femenino,1000-1499,2,-35.6187689428966,-57.9043202817549
5180,2016,Chascomús,06218,Femenino,1500-1999,3,-35.6187689428966,-57.9043202817549
5181,2016,Chascomús,06218,Femenino,2000-2499,16,-35.6187689428966,-57.9043202817549
5182,2016,Chascomús,06218,Femenino,2500-2999,49,-35.6187689428966,-57.9043202817549
5183,2016,Chascomús,06218,Femenino,3000-3499,129,-35.6187689428966,-57.9043202817549
5184,2016,Chascomús,06218,Femenino,3500 y más,85,-35.6187689428966,-57.9043202817549
5185,2016,Chascomús,06218,Femenino,500-999,1,-35.6187689428966,-57.9043202817549
5186,2016,Chascomús,06218,Femenino,Ignorado,1,-35.6187689428966,-57.9043202817549
5187,2016,Chivilcoy,06224,Femenino,1000-1499,2,-34.9157089757004,-59.9584822196811
5188,2016,Chivilcoy,06224,Femenino,1500-1999,5,-34.9157089757004,-59.9584822196811
5189,2016,Chivilcoy,06224,Femenino,2000-2499,27,-34.9157089757004,-59.9584822196811
5190,2016,Chivilcoy,06224,Femenino,2500-2999,97,-34.9157089757004,-59.9584822196811
5191,2016,Chivilcoy,06224,Femenino,3000-3499,142,-34.9157089757004,-59.9584822196811
5192,2016,Chivilcoy,06224,Femenino,3500 y más,118,-34.9157089757004,-59.9584822196811
5193,2016,Chivilcoy,06224,Femenino,Ignorado,3,-34.9157089757004,-59.9584822196811
5194,2016,Colón,06175,Femenino,2000-2499,13,-33.8860220920301,-61.063367492517
5195,2016,Colón,06175,Femenino,2500-2999,34,-33.8860220920301,-61.063367492517
5196,2016,Colón,06175,Femenino,3000-3499,81,-33.8860220920301,-61.063367492517
5197,2016,Colón,06175,Femenino,3500 y más,52,-33.8860220920301,-61.063367492517
5198,2016,Colón,06175,Femenino,500-999,1,-33.8860220920301,-61.063367492517
5199,2016,Coronel Dorrego,06189,Femenino,2000-2499,3,-38.670481146508,-61.0956539726774
5200,2016,Coronel Dorrego,06189,Femenino,2500-2999,18,-38.670481146508,-61.0956539726774
